paper_id,field1,domain1,field2,domain2,field3,domain3
33724,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
240857,Decision Sciences,Social Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
1490404,Computer Science,Physical Sciences,Mathematics,Physical Sciences,,
1351128,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
14280,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1477857,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
85392,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
1501179,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1326889,Engineering,Physical Sciences,Mathematics,Physical Sciences,Computer Science,Physical Sciences
1312652,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
18378,Computer Science,Physical Sciences,,,,
203852,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
555698,Computer Science,Physical Sciences,,,,
1295128,Computer Science,Physical Sciences,,,,
219593,Computer Science,Physical Sciences,Social Sciences,Social Sciences,,
1399378,Computer Science,Physical Sciences,Social Sciences,Social Sciences,,
153780,Computer Science,Physical Sciences,Social Sciences,Social Sciences,,
1487728,Computer Science,Physical Sciences,Social Sciences,Social Sciences,,
111696,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
147716,Computer Science,Physical Sciences,,,,
1528795,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
11966,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
361055,Physics and Astronomy,Physical Sciences,Decision Sciences,Social Sciences,Computer Science,Physical Sciences
1341684,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Decision Sciences,Social Sciences
319450,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
93795,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
1406338,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
1118918,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences
508024,Computer Science,Physical Sciences,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1215045,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
1413457,Computer Science,Physical Sciences,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences
91913,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1475828,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1378666,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
102781,Computer Science,Physical Sciences,Decision Sciences,Social Sciences,,
135631,Computer Science,Physical Sciences,Social Sciences,Social Sciences,,
1414311,Computer Science,Physical Sciences,,,,
1524265,Computer Science,Physical Sciences,,,,
82638,Computer Science,Physical Sciences,"Business, Management and Accounting",Social Sciences,Decision Sciences,Social Sciences
1285196,Computer Science,Physical Sciences,,,,
99080,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1356567,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
698985,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1351601,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
262192,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
84535,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Arts and Humanities,Social Sciences
230510,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1507451,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
17374,Computer Science,Physical Sciences,,,,
1449086,Computer Science,Physical Sciences,,,,
178822,Computer Science,Physical Sciences,,,,
1338613,Computer Science,Physical Sciences,,,,
114426,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1463593,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1528480,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,Computer Science,Physical Sciences
1438434,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences
1440343,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
677803,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1354490,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Computer Science,Physical Sciences
233699,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
49256,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
562918,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1483511,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1427418,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
461927,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
630580,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
505236,Computer Science,Physical Sciences,,,,
1510160,Computer Science,Physical Sciences,Social Sciences,Social Sciences,,
238685,Computer Science,Physical Sciences,,,,
1472735,Computer Science,Physical Sciences,Materials Science,Physical Sciences,,
147507,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1411504,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1302503,Environmental Science,Physical Sciences,"Economics, Econometrics and Finance",Social Sciences,Computer Science,Physical Sciences
380092,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1475576,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
710141,Computer Science,Physical Sciences,"Economics, Econometrics and Finance",Social Sciences,,
1462867,Computer Science,Physical Sciences,,,,
41846,Computer Science,Physical Sciences,,,,
1399278,Engineering,Physical Sciences,Computer Science,Physical Sciences,Decision Sciences,Social Sciences
1475937,Medicine,Health Sciences,Computer Science,Physical Sciences,,
473138,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1344794,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
181135,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
1275457,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1529995,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
147957,Computer Science,Physical Sciences,,,,
1439099,Computer Science,Physical Sciences,Mathematics,Physical Sciences,,
446772,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
1509270,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
117153,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1503190,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1504196,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
59824,Computer Science,Physical Sciences,Psychology,Social Sciences,,
40262,Social Sciences,Social Sciences,Computer Science,Physical Sciences,,
1509175,Computer Science,Physical Sciences,Social Sciences,Social Sciences,,
737667,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Computer Science,Physical Sciences,Materials Science,Physical Sciences
1425097,Computer Science,Physical Sciences,,,,
219956,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
391106,Social Sciences,Social Sciences,Computer Science,Physical Sciences,,
1493767,Computer Science,Physical Sciences,Decision Sciences,Social Sciences,,
1355706,Computer Science,Physical Sciences,Social Sciences,Social Sciences,,
1355709,Social Sciences,Social Sciences,Computer Science,Physical Sciences,,
1443433,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
785053,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1506050,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
714446,Computer Science,Physical Sciences,,,,
1227684,Computer Science,Physical Sciences,Mathematics,Physical Sciences,,
1511321,Computer Science,Physical Sciences,,,,
355675,Computer Science,Physical Sciences,,,,
794568,Computer Science,Physical Sciences,,,,
1485710,Computer Science,Physical Sciences,,,,
1465318,Computer Science,Physical Sciences,Social Sciences,Social Sciences,,
293956,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1326117,Mathematics,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
18757,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
1523575,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
178339,Computer Science,Physical Sciences,,,,
1249242,Computer Science,Physical Sciences,,,,
716463,Computer Science,Physical Sciences,Decision Sciences,Social Sciences,,
39711,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1322386,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1484916,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
173152,Mathematics,Physical Sciences,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences
308578,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1308120,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1384008,Computer Science,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
29607,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
17744,Computer Science,Physical Sciences,,,,
1325384,Computer Science,Physical Sciences,,,,
1417959,Computer Science,Physical Sciences,Decision Sciences,Social Sciences,Physics and Astronomy,Physical Sciences
82388,Computer Science,Physical Sciences,,,,
82387,Computer Science,Physical Sciences,,,,
1386977,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Computer Science,Physical Sciences,,
1395158,Computer Science,Physical Sciences,,,,
353750,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1437296,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Neuroscience,Life Sciences
202856,Computer Science,Physical Sciences,Social Sciences,Social Sciences,,
1466415,Computer Science,Physical Sciences,,,,
666196,Computer Science,Physical Sciences,,,,
1252429,Computer Science,Physical Sciences,,,,
1427051,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
198931,Computer Science,Physical Sciences,Decision Sciences,Social Sciences,Engineering,Physical Sciences
1269648,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
230573,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences
76515,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1481288,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
52957,Mathematics,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
754295,Computer Science,Physical Sciences,"Business, Management and Accounting",Social Sciences,,
1522195,Computer Science,Physical Sciences,,,,
73224,Earth and Planetary Sciences,Physical Sciences,Computer Science,Physical Sciences,,
1400184,Computer Science,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
588373,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1380363,Computer Science,Physical Sciences,,,,
675757,Social Sciences,Social Sciences,Computer Science,Physical Sciences,Medicine,Health Sciences
1309570,"Business, Management and Accounting",Social Sciences,Computer Science,Physical Sciences,Social Sciences,Social Sciences
51870,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1454103,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
494001,Decision Sciences,Social Sciences,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences
1388463,Decision Sciences,Social Sciences,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences
52382,Computer Science,Physical Sciences,,,,
1290242,Computer Science,Physical Sciences,,,,
600248,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
752390,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1268829,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
269450,Computer Science,Physical Sciences,,,,
1521533,Psychology,Social Sciences,Neuroscience,Life Sciences,Computer Science,Physical Sciences
427997,Computer Science,Physical Sciences,,,,
1403246,Computer Science,Physical Sciences,,,,
1371298,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1461578,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
1515357,Mathematics,Physical Sciences,"Economics, Econometrics and Finance",Social Sciences,Computer Science,Physical Sciences
1456686,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1443144,Computer Science,Physical Sciences,Medicine,Health Sciences,,
382929,Computer Science,Physical Sciences,,,,
15482,Engineering,Physical Sciences,Computer Science,Physical Sciences,Mathematics,Physical Sciences
1444476,Computer Science,Physical Sciences,Mathematics,Physical Sciences,Engineering,Physical Sciences
530137,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1379008,Mathematics,Physical Sciences,Chemistry,Physical Sciences,Computer Science,Physical Sciences
1307570,Decision Sciences,Social Sciences,Computer Science,Physical Sciences,,
398697,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1383913,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
353570,Computer Science,Physical Sciences,Mathematics,Physical Sciences,,
773217,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1443485,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1469867,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
192001,Mathematics,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
1335296,Computer Science,Physical Sciences,Mathematics,Physical Sciences,,
587834,Physics and Astronomy,Physical Sciences,Decision Sciences,Social Sciences,Computer Science,Physical Sciences
34766,Computer Science,Physical Sciences,,,,
1285951,Computer Science,Physical Sciences,,,,
632774,Computer Science,Physical Sciences,,,,
1491932,Environmental Science,Physical Sciences,Computer Science,Physical Sciences,,
153545,Computer Science,Physical Sciences,,,,
1422108,Computer Science,Physical Sciences,,,,
39191,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Social Sciences,Social Sciences
329836,Physics and Astronomy,Physical Sciences,Decision Sciences,Social Sciences,Computer Science,Physical Sciences
1383753,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,Computer Science,Physical Sciences
1455552,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,Computer Science,Physical Sciences
287762,Computer Science,Physical Sciences,,,,
1373049,Computer Science,Physical Sciences,Decision Sciences,Social Sciences,,
107493,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1518659,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1315487,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
517635,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
275931,Social Sciences,Social Sciences,Medicine,Health Sciences,Computer Science,Physical Sciences
1263949,Computer Science,Physical Sciences,Decision Sciences,Social Sciences,,
474971,Computer Science,Physical Sciences,,,,
1532825,Computer Science,Physical Sciences,Mathematics,Physical Sciences,,
253601,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Medicine,Health Sciences
1233691,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
101492,Computer Science,Physical Sciences,,,,
35990,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
189063,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1500382,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
161467,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
202887,Computer Science,Physical Sciences,,,,
1507782,Computer Science,Physical Sciences,,,,
560955,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1451204,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1413929,Computer Science,Physical Sciences,Mathematics,Physical Sciences,,
84530,Decision Sciences,Social Sciences,Computer Science,Physical Sciences,"Economics, Econometrics and Finance",Social Sciences
1382452,Computer Science,Physical Sciences,Decision Sciences,Social Sciences,,
1457841,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
590879,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1208396,Computer Science,Physical Sciences,Medicine,Health Sciences,,
246072,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
1523402,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Neuroscience,Life Sciences
1472195,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
971895,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1508662,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
113864,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
540287,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
1192666,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
1376580,Social Sciences,Social Sciences,"Business, Management and Accounting",Social Sciences,Computer Science,Physical Sciences
1300427,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
326821,Computer Science,Physical Sciences,Social Sciences,Social Sciences,,
1228661,Computer Science,Physical Sciences,Psychology,Social Sciences,Engineering,Physical Sciences
1468582,Physics and Astronomy,Physical Sciences,Medicine,Health Sciences,Computer Science,Physical Sciences
265680,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
169156,Social Sciences,Social Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
1335374,Social Sciences,Social Sciences,Computer Science,Physical Sciences,Decision Sciences,Social Sciences
1246275,Mathematics,Physical Sciences,Chemistry,Physical Sciences,Computer Science,Physical Sciences
151989,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1452288,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1498060,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
1269305,Social Sciences,Social Sciences,Computer Science,Physical Sciences,,
161500,Computer Science,Physical Sciences,"Business, Management and Accounting",Social Sciences,,
1254107,Computer Science,Physical Sciences,,,,
152583,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
1505069,Computer Science,Physical Sciences,,,,
163046,Computer Science,Physical Sciences,,,,
1353583,Computer Science,Physical Sciences,Social Sciences,Social Sciences,,
412797,Computer Science,Physical Sciences,,,,
1391693,Computer Science,Physical Sciences,,,,
90774,Computer Science,Physical Sciences,Decision Sciences,Social Sciences,,
1486805,Computer Science,Physical Sciences,Decision Sciences,Social Sciences,,
304174,Computer Science,Physical Sciences,,,,
1384816,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
154502,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1254603,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
313549,Computer Science,Physical Sciences,,,,
193763,Computer Science,Physical Sciences,Social Sciences,Social Sciences,,
1448085,Computer Science,Physical Sciences,,,,
1448092,Computer Science,Physical Sciences,Medicine,Health Sciences,Social Sciences,Social Sciences
161577,Computer Science,Physical Sciences,,,,
1487431,Computer Science,Physical Sciences,Decision Sciences,Social Sciences,,
861210,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1241386,Computer Science,Physical Sciences,Neuroscience,Life Sciences,Physics and Astronomy,Physical Sciences
815505,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
562216,Computer Science,Physical Sciences,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences
1480347,Computer Science,Physical Sciences,Mathematics,Physical Sciences,,
74960,Computer Science,Physical Sciences,,,,
1437506,Computer Science,Physical Sciences,,,,
1414581,Computer Science,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1414885,Computer Science,Physical Sciences,,,,
189856,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
41715,Computer Science,Physical Sciences,,,,
1245244,Computer Science,Physical Sciences,,,,
102331,Computer Science,Physical Sciences,,,,
1414625,Computer Science,Physical Sciences,,,,
1505334,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1529158,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
203685,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1482491,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
199857,Computer Science,Physical Sciences,Engineering,Physical Sciences,Mathematics,Physical Sciences
1234940,Mathematics,Physical Sciences,Computer Science,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
169170,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
478284,Computer Science,Physical Sciences,Psychology,Social Sciences,Social Sciences,Social Sciences
1195614,Computer Science,Physical Sciences,Social Sciences,Social Sciences,,
1337093,Computer Science,Physical Sciences,,,,
1267699,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1330500,Computer Science,Physical Sciences,Decision Sciences,Social Sciences,,
253765,Computer Science,Physical Sciences,Mathematics,Physical Sciences,,
40717,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1481314,Computer Science,Physical Sciences,,,,
33748,Computer Science,Physical Sciences,,,,
64530,Computer Science,Physical Sciences,,,,
1470534,Computer Science,Physical Sciences,Engineering,Physical Sciences,Mathematics,Physical Sciences
1388223,Computer Science,Physical Sciences,,,,
1398824,Computer Science,Physical Sciences,,,,
396482,Computer Science,Physical Sciences,,,,
1391103,Computer Science,Physical Sciences,,,,
1405434,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
740263,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1403074,"Economics, Econometrics and Finance",Social Sciences,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences
832707,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Arts and Humanities,Social Sciences
1510042,Neuroscience,Life Sciences,Computer Science,Physical Sciences,,
1207807,Medicine,Health Sciences,Materials Science,Physical Sciences,Computer Science,Physical Sciences
1423507,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
343917,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1508857,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
30973,Computer Science,Physical Sciences,Social Sciences,Social Sciences,,
1470535,Social Sciences,Social Sciences,Computer Science,Physical Sciences,,
318569,Computer Science,Physical Sciences,,,,
1379999,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,Computer Science,Physical Sciences
1497982,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
500836,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
651078,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
785114,Computer Science,Physical Sciences,,,,
1481818,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1481842,Computer Science,Physical Sciences,,,,
1284853,Computer Science,Physical Sciences,,,,
382943,Computer Science,Physical Sciences,Social Sciences,Social Sciences,Engineering,Physical Sciences
102987,Social Sciences,Social Sciences,Computer Science,Physical Sciences,Psychology,Social Sciences
1370641,Computer Science,Physical Sciences,,,,
1306608,Computer Science,Physical Sciences,Psychology,Social Sciences,,
1447056,Computer Science,Physical Sciences,,,,
180942,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
1520696,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
1418997,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
33858,Computer Science,Physical Sciences,Mathematics,Physical Sciences,,
1008872,Computer Science,Physical Sciences,,,,
1378885,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1492284,Computer Science,Physical Sciences,,,,
153823,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
130881,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
44924,Mathematics,Physical Sciences,Computer Science,Physical Sciences,Decision Sciences,Social Sciences
1492695,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
391914,Computer Science,Physical Sciences,,,,
1439140,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
753767,Mathematics,Physical Sciences,Computer Science,Physical Sciences,,
704176,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1372800,Computer Science,Physical Sciences,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
772319,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1508621,Social Sciences,Social Sciences,Computer Science,Physical Sciences,,
1530205,Neuroscience,Life Sciences,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences
93989,Health Professions,Health Sciences,Computer Science,Physical Sciences,Social Sciences,Social Sciences
296487,Health Professions,Health Sciences,Computer Science,Physical Sciences,Social Sciences,Social Sciences
1467675,Social Sciences,Social Sciences,Computer Science,Physical Sciences,,
267750,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
108493,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
